Species.ID.number,Kingdom,Phylum,Class,Order,Family,Species,Red.List.status
22708835,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Turdus ravidus,EX
22708955,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Turdus swalesi,EN
22736414,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Turdus xanthorhynchus,CR
22708367,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Zoothera cinerea,VU
22708464,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Zoothera guttata,EN
22708535,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Zoothera terrestris,EX
22728359,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Zoothera turipavae,VU
22705595,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURNAGRIDAE,Turnagra capensis,EX
22728820,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURNAGRIDAE,Turnagra tanagra,EX
22700081,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Agriornis albicauda,VU
22700303,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Alectrurus risora,VU
22700300,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Alectrurus tricolor,VU
22699383,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Anairetes alpinus,EN
22699767,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Aphanotriccus capitalis,VU
22700340,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Attila torridus,VU
22735464,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Cnipodectes superrufus,VU
22700560,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Conopias cinchoneti,VU
22699415,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Culicivora caudacuta,VU
22699268,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Elaenia ridleyana,VU
22698949,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Hemitriccus cinnamomeipectus,VU
22698964,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Hemitriccus furcatus,VU
22698957,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Hemitriccus kaempferi,EN
22698953,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Hemitriccus mirandae,VU
22699757,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Lathrotriccus griseipectus,VU
22700393,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Myiarchus semirufus,EN
22729451,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Myiopagis olallai,VU
22699992,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Myiotheretes pernix,EN
22699191,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Nesotriccus ridgwayi,VU
22699653,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Onychorhynchus occidentalis,VU
22699659,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Onychorhynchus swainsoni,VU
22728377,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Phyllomyias urichi,EN
22736120,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Phyllomyias weedeni,VU
22724495,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Phylloscartes beckeri,EN
22699516,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Phylloscartes ceciliae,EN
22724425,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Phylloscartes kronei,VU
22699469,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Phylloscartes lanyoni,EN
22699494,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Phylloscartes roquettei,EN
22699644,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Platyrinchus leucoryphus,VU
22729557,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Poecilotriccus luluae,EN
22700516,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Tyrannus cubensis,EN
22700052,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Xolmis dominicanus,VU
22699135,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Zimmerius cinereicapilla,VU
22729454,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Zimmerius villarejoi,VU
22724537,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VANGIDAE,Calicalicus rufocarpalis,VU
22708058,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VANGIDAE,Euryceros prevostii,VU
22715094,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VANGIDAE,Newtonia fanovanae,VU
22708054,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VANGIDAE,Oriolia bernieri,VU
22708028,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VANGIDAE,Xenopirostris damii,EN
22705159,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VIREONIDAE,Vireo atricapilla,VU
22705203,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VIREONIDAE,Vireo caribaeus,VU
22705146,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VIREONIDAE,Vireo masteri,EN
22714282,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Cleptornis marchei,CR
22714290,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Madanga ruficollis,EN
22714275,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Rukia ruki,EN
22713915,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Speirops brunneus,VU
22713904,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Speirops melanocephalus,VU
22714229,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops albogularis,CR
22714005,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops chloronothus,CR
22731181,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops conspicillatus,EN
22713982,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops ficedulinus,VU
22713989,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops griseovirescens,VU
22714185,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops luteirostris,EN
22714018,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops modestus,EN
22713976,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops mouroniensis,VU
22728605,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops nehrkorni,CR
22714047,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops rotensis,CR
22714258,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops samoensis,VU
22714180,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops splendidus,VU
22714223,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops strenuus,EX
22697200,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Agamia agami,VU
22697012,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ardea humbloti,EN
22697021,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ardea insignis,CR
22697143,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ardeola idae,EN
22697353,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Botaurus poiciloptilus,EN
22696977,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Egretta eulophotes,VU
22696922,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Egretta vinaceigula,VU
22697237,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Gorsachius goisagi,EN
22697232,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Gorsachius magnificus,EN
22697307,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ixobrychus novaezelandiae,EX
62286255,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Nyctanassa carcinocatactes,EX
22728781,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Nycticorax duboisi,EX
22728777,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Nycticorax mauritianus,EX
22728787,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Nycticorax megacephalus,EX
22697583,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,BALAENICIPITIDAE,Balaeniceps rex,VU
22697599,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,PELECANIDAE,Pelecanus crispus,VU
22697478,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Bostrychia bocagei,CR
22697496,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Geronticus calvus,VU
22697488,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Geronticus eremita,CR
22697548,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Nipponia nippon,EN
22697568,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Platalea minor,EN
22697531,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Pseudibis davisoni,CR
22697536,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Thaumatibis gigantea,CR
22731855,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Threskiornis bernieri,EN
22728791,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Threskiornis solitarius,EX
22697387,ANIMALIA,CHORDATA,AVES,PHOENICOPTERIFORMES,PHOENICOPTERIDAE,Phoenicoparrus andinus,VU
45359050,ANIMALIA,CHORDATA,AVES,PICIFORMES,BUCCONIDAE,Malacoptila minor,EN
22681917,ANIMALIA,CHORDATA,AVES,PICIFORMES,CAPITONIDAE,Capito dayi,VU
22681914,ANIMALIA,CHORDATA,AVES,PICIFORMES,CAPITONIDAE,Capito hypoleucus,VU
22681920,ANIMALIA,CHORDATA,AVES,PICIFORMES,CAPITONIDAE,Capito quinticolor,VU
22729471,ANIMALIA,CHORDATA,AVES,PICIFORMES,CAPITONIDAE,Capito wallacei,VU
22682206,ANIMALIA,CHORDATA,AVES,PICIFORMES,GALBULIDAE,Galbula pastazae,VU
22682186,ANIMALIA,CHORDATA,AVES,PICIFORMES,GALBULIDAE,Jacamaralcyon tridactyla,VU
22681832,ANIMALIA,CHORDATA,AVES,PICIFORMES,LYBIIDAE,Lybius chaplini,VU
22681417,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Campephilus imperialis,CR
22681425,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Campephilus principalis,CR
22731646,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Celeus obrieni,EN
22726483,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Celeus tinnunculus,VU
22726579,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Chrysocolaptes erythrocephalus,EN
22726560,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Chrysocolaptes strictus,VU
22726572,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Chrysocolaptes xanthocephalus,EN
22681293,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Colaptes fernandinae,VU
62322970,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Colaptes oceanicus,EX
22681531,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Dendrocopos noguchii,CR
22681095,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Dendropicos dorae,VU
22681360,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Hylatomus galeatus,VU
22727198,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Meiglyptes tristis,EN
22727234,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Mulleripicus fuliginosus,VU
22681585,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Mulleripicus pulverulentus,VU
22681052,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Picoides ramsayi,VU
22680723,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Picumnus spilogaster,VU
22680733,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Picumnus steindachneri,EN
22680736,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Picumnus varzeae,EN
22681981,ANIMALIA,CHORDATA,AVES,PICIFORMES,RAMPHASTIDAE,Aulacorhynchus huallagae,EN
22728132,ANIMALIA,CHORDATA,AVES,PICIFORMES,RAMPHASTIDAE,Pteroglossus bitorquatus,EN
22726233,ANIMALIA,CHORDATA,AVES,PICIFORMES,RAMPHASTIDAE,Ramphastos ariel,EN
22726239,ANIMALIA,CHORDATA,AVES,PICIFORMES,RAMPHASTIDAE,Ramphastos culminatus,VU
22682153,ANIMALIA,CHORDATA,AVES,PICIFORMES,RAMPHASTIDAE,Ramphastos tucanus,VU
22726222,ANIMALIA,CHORDATA,AVES,PICIFORMES,RAMPHASTIDAE,Ramphastos vitellinus,VU
22696615,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps andinus,EX
22696628,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps gallardoi,CR
22696623,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps taczanowskii,CR
22696577,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podilymbus gigas,EX
22696592,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Poliocephalus rufopectus,VU
22696533,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Rollandia microptera,EN
22696565,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Tachybaptus pelzelnii,VU
22696558,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Tachybaptus rufolavatus,EX
22698310,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Diomedea amsterdamensis,CR
22728318,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Diomedea antipodensis,VU
22728364,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Diomedea dabbenena,CR
22698314,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Diomedea epomophora,VU
22698305,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Diomedea exulans,VU
22728323,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Diomedea sanfordi,EN
22698335,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Phoebastria albatrus,VU
22698320,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Phoebastria irrorata,CR
22698431,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Phoebetria fusca,EN
22728372,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Thalassarche carteri,EN
22698425,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Thalassarche chlororhynchos,EN
22698398,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Thalassarche chrysostoma,EN
22698393,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Thalassarche eremita,VU
22728349,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Thalassarche impavida,VU
22698388,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Thalassarche salvini,VU
22698562,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates homochroa,EN
22698530,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates macrodactylus,CR
22698548,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates matsudairae,VU
22735624,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates monteiroi,VU
22728808,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,OCEANITIDAE,Fregetta maoriana,CR
22698471,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,OCEANITIDAE,Nesofregetta fuliginosa,EN
22698182,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna bulleri,VU
22698195,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna creatopus,VU
22728804,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Bulweria bifax,EX
22698280,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pelecanoides garnotii,EN
22698140,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Procellaria aequinoctialis,VU
22728437,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Procellaria conspicillata,VU
22698150,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Procellaria parkinsoni,VU
22698155,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Procellaria westlandica,VU
22697896,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pseudobulweria aterrima,CR
22697913,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pseudobulweria becki,CR
22697935,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pseudobulweria macgillivrayi,CR
22698001,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma alba,EN
22698005,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma arminjoniana,VU
22728442,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma atrata,EN
22697949,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma axillaris,EN
22698035,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma baraui,EN
22697987,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma brevipes,VU
22698088,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma cahow,EN
22698097,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma caribbaea,CR
22697957,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma cervicalis,VU
22697975,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma cookii,VU
22697990,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma defilippiana,VU
22736135,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma deserta,VU
22698030,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma externa,VU
22698092,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma hasitata,EN
22698084,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma incerta,EN
22697970,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma leucoptera,VU
22697997,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma longirostris,VU
22698062,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma madeira,EN
22698049,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma magentae,CR
22698020,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma phaeopygia,CR
22697984,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma pycrofti,VU
22728800,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma rupinarum,EX
22698017,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma sandwichensis,VU
22698042,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma solandri,VU
22698235,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus auricularis,CR
22698272,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus bannermani,EN
45354718,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus bryani,CR
22698277,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus heinrothi,VU
22698252,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus huttoni,EN
22728432,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus mauretanicus,CR
22698240,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus newelli,EN
22698230,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus yelkouan,VU
22684789,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Cacatua alba,EN
22684795,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Cacatua haematuropygia,CR
22684784,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Cacatua moluccensis,VU
22728429,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Cacatua ophthalmica,VU
22684777,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Cacatua sulphurea,CR
22684727,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Zanda baudinii,EN
22684733,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Zanda latirostris,EN
22685360,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Agapornis nigrigenis,VU
22686231,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona agilis,VU
22686395,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona arausiaca,VU
22686342,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona auropalliata,VU
22686325,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona barbadensis,VU
22686296,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona brasiliensis,VU
22686209,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona collaria,VU
22731595,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona diadema,EN
22686268,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona finschi,EN
22686403,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona guildingii,VU
22686411,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona imperialis,EN
22728296,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona lilacina,EN
22728705,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona martinicana,EX
22686337,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona oratrix,EN
22686251,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona pretrei,VU
22686288,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona rhodocorytha,EN
22686246,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona tucumana,VU
22686215,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona ventralis,VU
22686387,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona versicolor,VU
22686374,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona vinacea,EN
22728701,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona violacea,EX
22686259,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona viridigenalis,EN
22686239,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona vittata,CR
22685527,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Anodorhynchus glaucus,CR
22685516,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Anodorhynchus hyacinthinus,VU
22685521,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Anodorhynchus leari,EN
22685553,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Ara ambiguus,EN
22685542,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Ara glaucogularis,CR
22685548,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Ara militaris,VU
22685572,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Ara rubrogenys,EN
22724513,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Ara tricolor,EX
62233372,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Aratinga solstitialis,EN
